wallet,total_txns,unique_actions,total_amount,total_deposit,total_borrow,total_repay,total_redeem,total_liquidations,days_active,repay_ratio,deposit_redeem_ratio
0x031d132adc8141130bd55be6583edded884497f4,44,4,868494032294020.1,868297633883732.0,828.489231,409.23042,196398409050.3795,0,51,0.4939477843375854,4421.103195703582
0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,7,3,3604054752604.7065,2000000000001.1206,1604054752602.4631,0.0,1.122705,0,29,0.0,1781411857969.0305
0x031d7542ff2c60947b0959a87df1e9b3337d3667,1,1,678000000000000.0,678000000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x031f2e22d9a20142ba0c809577e0003c9a3b1ec2,2,1,2.377704,2.377704,0.0,0.0,0.0,0,1,0.0,0.0
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,14,5,2796058602709570.5,2795993986568439.5,1000.0,204.480693,64616139926.59579,2,105,0.204480693,43270.82969896841
0x03205689ad8d8e3838e244f925cf888275ac01c6,54,4,3941942601759557.0,2109114482291501.0,1400.0,848.854135,1832828119465806.8,0,83,0.6063243821428572,1.1507431929330179
0x032075ac7644068531c4b13595f092eb99920416,5,2,5777.914727,1.579796,0.0,0.0,5776.334931,0,57,0.0,0.00027349452877492775
0x0320f12e5c7cb57029a9d4e1655e17f29866e478,1,1,7348508578471203.0,7348508578471203.0,0.0,0.0,0.0,0,1,0.0,0.0
0x032140da0856e068fc916fd5a369a33561419dd9,1,1,1120000000000.0,1120000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x0323965dc531ecc76511a24dafca4a502533917b,6,4,14432.820391000001,7200.0,100.515187,101.309742,7030.995462,0,52,1.0079048253673348,1.0240370711250504
0x032401f44bba316be8161251c16c45e07ee0d203,2,1,25538187772.889923,25538187772.889923,0.0,0.0,0.0,0,21,0.0,0.0
0x03240c50823411981a719e3f59b12476d653e67f,1,1,3.3040507839308576e+16,3.3040507839308576e+16,0.0,0.0,0.0,0,1,0.0,0.0
0x032419aad03e8a7520b0650620e14310cefa5dfa,2,1,12725320224.166973,12725320224.166973,0.0,0.0,0.0,0,2,0.0,0.0
0x03244eaa7a5eeb5322527ce489aca1a5426b3755,2,1,2000000000000.0,2000000000000.0,0.0,0.0,0.0,0,8,0.0,0.0
0x03247269bad6aa35ef79ff7f674d714c64d26611,29,4,304480966320031.56,231033437738.0611,100000000000244.11,100957251727109.48,103292681154939.92,0,90,1.0095725172686303,0.0022366873930933107
0x0324c205a0a2b21d7591cef3e198e103990b1457,2,2,2.0,1.0,0.0,0.0,1.0,0,1,0.0,1.0
0x03251ae9065a02d50230e02b137265157e101c20,3,2,1.9e+16,1.5e+16,4000000000000000.0,0.0,0.0,0,1,0.0,0.0
0x03253b687deaa44f5a9df0005a7163db65413e01,1,1,100286800939.60062,100286800939.60062,0.0,0.0,0.0,0,1,0.0,0.0
0x03270912905f63b1b2b99b9a520a86810aa07f89,17,4,1805774901297.3037,1319649236781.8955,1500.0,501.075204,486125662514.3331,0,28,0.334050136,2.714625740917322
0x0327344015c02e55ce6f13f90cc132da5d98cd52,2,2,110000000.0,100000000.0,10000000.0,0.0,0.0,0,1,0.0,0.0
0x0327d880665d0a65bc578a82e9d83f21b993756c,146,4,1.2747474524620096e+17,9.739315694241152e+16,3.007635963615724e+16,25867.092807,5228667606361.5,0,72,8.600473301929487e-13,18626.763886064848
0x032829e7678891e08aab091f6127f07639bcb26d,2,1,485320.324089,485320.324089,0.0,0.0,0.0,0,7,0.0,0.0
0x0328938eda94f1ad9f62e71a56c4387835ceb62d,1,1,97420418.856414,97420418.856414,0.0,0.0,0.0,0,1,0.0,0.0
0x03289bb5b77a418cfbadec78a7c206b1eb6444c5,17,4,531709933068923.75,354170186882916.0,301.130786,297.424198,177539746185409.22,0,59,0.987691102430158,1.9948782990432303
0x032936b50b7c50a2008bfbfc70567a5dfa00a7e6,1,1,92300000000.0,92300000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x032945f825c2c9ffb445a2de02513b811554df46,2,1,2.2,2.2,0.0,0.0,0.0,0,6,0.0,0.0
0x0329ca0125055eb93a8fbe5913e299ea99cb49f9,1,1,3371875.569913,3371875.569913,0.0,0.0,0.0,0,1,0.0,0.0
0x032a2386566db1e1558904e3ff9f8f90acdd98ed,2,2,3.0444001195267904e+16,1.5222e+16,0.0,0.0,1.5222001195267904e+16,0,1,0.0,0.9999999214776106
0x032b2f80d52e2873094d820b7befc15c294c6e65,2,2,21766.000119,10883.0,0.0,0.0,10883.000119,0,1,0.0,0.9999999890655151
0x032bb3d64f289e35ec8642c9bf2bdad7d73529d0,7,3,2043000000.0003996,1043000000.0001,1000000000.0002,0.0001,0.0,0,1,9.999999999998e-14,0.0
0x032c00db90f28a81163b313cf1bc92247f2ed67e,1,1,900000000000000.0,900000000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x032c4db5f7434fb9e0ea85ccbbff1fa2d7c9d8aa,2,2,10000000000.002,10000000000.0,0.002,0.0,0.0,0,1,0.0,0.0
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,37,4,5370695793036205.0,1679502208013360.0,1200.0,1200.6730969999999,3691193585020444.5,0,98,1.0005609141666665,0.455002472595611
0x032ddfdf432eb4c97faf50a3d7fe1898e4e123a6,2,1,2.029393,2.029393,0.0,0.0,0.0,0,6,0.0,0.0
0x032f074dddcb996b0da95402800653a1c1c5bf37,3,3,1060592563789.289,500000000000.0,280296281894.6445,280296281894.6445,0.0,0,1,1.0,0.0
0x032f904c1f675add398dcb3733acf36b84b79c95,108,4,5.967780649102016e+17,1.6562693861070912e+17,1.6274000000010797e+17,1.3275952727428797e+17,1.3565159902509654e+17,0,30,0.8157768666228333,1.2209729911113463
0x0330056b009539f120717f6ff4d823c3ce2cbf63,1,1,1.094457,1.094457,0.0,0.0,0.0,0,1,0.0,0.0
0x033026f0aa842c3323d02e5974c51d38c8056178,4,2,9.827382,6.1483799999999995,0.0,0.0,3.679002,0,79,0.0,1.6712086593048874
0x0330d6432c963f761eaa5a7567ea161027cc36d3,1,1,1.10752,1.10752,0.0,0.0,0.0,0,1,0.0,0.0
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,203,4,9.0288201758895e+18,4.4471890541051407e+18,1.897823170688777e+18,5.985404706092593e+17,2.0852674804863242e+18,0,72,0.3153826340902092,2.1326707943807626
0x033185ecc07fe116859d5fc721802d724b85c4e7,19,4,1103991080963587.4,351360341350069.9,210436381070069.88,210436805778122.88,331757552765324.75,0,11,1.0000020182254172,1.0590876934717792
0x03318cdf6bcc6ab97814029ed0324d101ed0c921,1,1,100000000000.0,100000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x0331c1ce75f315a49849be77b6a37b1959ebb1eb,4,2,125770381684.3552,62872614440.68572,0.0,0.0,62897767243.66947,0,46,0.0,0.9996001002247614
0x0332be92c16b30591296507a665a164c4966b425,2,2,60000000000.0,50000000000.0,10000000000.0,0.0,0.0,0,1,0.0,0.0
0x0332d875f3fc0475474548dcf29f23591cb14d29,2,2,10000000000.002,10000000000.0,0.002,0.0,0.0,0,1,0.0,0.0
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,9,4,1.3814613895375048e+17,90000.0,3.0580529570465616e+16,3.058204854905374e+16,7.698356083414112e+16,0,1,1.0000496714285023,1.1690807625007425e-12
0x0333fbf46d16ea6d26c6a09503cc3c0c1e7c95c8,3,2,1000000000002.3392,1000000000001.3392,1.0,0.0,0.0,0,25,0.0,0.0
0x033466da370e828b957754b75a1370506d0de739,1,1,1.109124,1.109124,0.0,0.0,0.0,0,1,0.0,0.0
0x0334e081f088642f7628030bc6b28289495c5400,1,1,1700.396651,0.0,0.0,0.0,1700.396651,0,1,0.0,0.0
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,33,4,819699717625694.5,3071541310382.4946,9200.0,600.000038,816628176305512.0,0,70,0.06521739543478261,0.003761248263901916
0x03352f97e46d751d978c0293f0e51d53b6959599,1,1,1.999699,1.999699,0.0,0.0,0.0,0,1,0.0,0.0
0x03356060622b057978f616a26ebb2967a73625ec,1,1,2098253317900000.0,2098253317900000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x0335a3481a074ead996574587714af349a114013,13,4,75904600565583.02,997.16,500.0,500.375937,75904600563585.47,0,78,1.000751874,1.3137016631352623e-11
0x0335c709c9d9f938b2554b91974ef0812e16e890,1,1,49188107312972.91,49188107312972.91,0.0,0.0,0.0,0,1,0.0,0.0
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,44,4,346000280549156.1,98590017451647.39,130000000000304.98,70000000000071.75,47410263097131.97,0,97,0.5384615384608271,2.079507916875734
0x03365fa521cc5ece8b1f7ed1fb00bd4637b01781,2,2,250000000000.0,200000000000.0,50000000000.0,0.0,0.0,0,1,0.0,0.0
0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,2,2,1.2,1.0,0.2,0.0,0.0,0,1,0.0,0.0
0x0336bf727c155c2c4789d809d30c8c11f4d3ab49,5,1,280357588151080.25,280357588151080.25,0.0,0.0,0.0,0,26,0.0,0.0
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,56,4,9430586611330964.0,3651105392447679.0,987081635393733.8,987084698756404.6,3805314884733147.0,0,8,1.000003103454224,0.9594752347817118
0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,74,4,3.67019750827246e+16,1.5311063815738092e+16,5335622000010486.0,5366953474474257.0,1.068833579250177e+16,0,50,1.0058721315834798,1.432502132509658
0x0338413ee756d4e561f073b1767e6bf5e18393e9,8,4,2220.096715,609.989421,500.0,500.067402,610.039892,0,2,1.000134804,0.9999172660662656
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,6,4,281629.80151200003,722.516943,140000.0,140184.47452000002,722.810049,0,10,1.0013176751428572,0.9995944909725514
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,36,4,3816411419566506.0,2328634219378180.5,100000000000200.0,200.119005,1387777200187925.2,0,59,2.0011900499959977e-12,1.6779597035193037
0x0339928b90de16e4fb37de38acbbbe9449ff756a,2,1,0.003659,0.003659,0.0,0.0,0.0,0,8,0.0,0.0
0x033a0f17fb49d292785f02b959227cf5cf50f21a,27,4,5767492966173634.0,2115652812376731.8,1250000000000000.0,1200840153795155.8,1201000000001747.0,0,7,0.9606721230361246,1.76157603028614
0x033a10f0fa3a846f441f7d7469a2352f910443ad,62,4,193.829561,65.384591,31.222071,31.225239000000002,65.99766,0,3,1.0001014666836163,0.9907107464113122
0x033c88d3eb2ca45023942ae4488882d391a801fd,1,1,10000000.0,10000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x033c9f336f9b7f25cda00b97fe299d1b9a129908,3,1,1.8237243414040636e+16,0.0,0.0,0.0,1.8237243414040636e+16,0,61,0.0,0.0
0x033cd435e2bdf5227787d54d46c9231cf529acd6,3,2,13828000000.001,13828000000.0,0.001,0.0,0.0,0,1,0.0,0.0
0x033d66fac8634e3c34be50cf24f5016f31447077,72,1,260000000.00045997,260000000.00045997,0.0,0.0,0.0,0,23,0.0,0.0
0x033d74a910eaae2518f6b6d9c78af634a4833779,1,1,814246806.380331,814246806.380331,0.0,0.0,0.0,0,1,0.0,0.0
0x033dab06e494cedc8bf20717976a4af9d740c4d9,2,1,1242940494455.578,1242940494455.578,0.0,0.0,0.0,0,15,0.0,0.0
0x033dafd977e7c4fa8ccfd4775492e3ee5cbbd1c0,1,1,102500000000.0,102500000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,47,4,3.630428209690568e+17,3.022428209690428e+17,6.08000000000001e+16,3.33002,13885.778349,0,127,5.47700657894736e-17,21766357878729.152
0x033dc48af6f744a1b5f039d2a3dc38ae5424db96,2,1,3930437590.555274,3930437590.555274,0.0,0.0,0.0,0,12,0.0,0.0
0x033df985bd88c096ceb0bae2545d35f18eecdfb4,4,3,7000000000004.0,7000000000000.0,2.0,2.000005,0.0,0,1,1.0000025,0.0
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,5,2,280060000012500.0,280060000000000.0,12500.0,0.0,0.0,0,17,0.0,0.0
0x033e1be8c2d5de9ff4e5a04618d6cd2db4e6f9ed,2,1,25532084588.731876,25532084588.731876,0.0,0.0,0.0,0,20,0.0,0.0
0x033e8cf361b0658925f4c3c2d9be754b86e327ef,1,1,1008741008332.3561,1008741008332.3561,0.0,0.0,0.0,0,1,0.0,0.0
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,21,4,4423264381469582.0,2204140010568707.0,1090.0,1097.807685,2219124370898686.8,0,77,1.0071630137614678,0.9932476248170302
0x033f0b0c71753239adaea7f7394812b79f7176a0,3,1,4400000000000.0,4400000000000.0,0.0,0.0,0.0,0,3,0.0,0.0
0x033f35a020fbdaa7108bd8e509fd50a88a9915de,4,2,426.22481300000004,248.225353,0.0,0.0,177.99946,0,35,0.0,1.3945286856488217
0x033ff82972978ddd56307e37805c516536e1dfae,1,1,0.206687,0.0,0.0,0.0,0.206687,0,1,0.0,0.0
0x033ffcf5d843a16da224f62b5cb1c4980310f796,136,4,4.9941845436604424e+16,6515172000000000.0,1.4000000000231368e+16,1.4014666368445528e+16,1.5412007067927528e+16,0,58,1.0010475977295656,0.42273352012393695
0x03402343d6192caec409b0570cf59905969adc2a,104,4,4266745726157208.5,3625042033188392.0,270309845533474.9,9492.971305000001,371393847425848.5,0,75,3.5118851428681686e-11,9.76064105077066
0x0340389d85c806f7f5f66d6cd2fd1f91d6f7dd10,2,1,2183535236214.4414,2183535236214.4414,0.0,0.0,0.0,0,9,0.0,0.0
0x03407689dca8b86e8dd3c867899f1fb168c21bb7,2,2,8420000096257558.0,4210000000000000.0,0.0,0.0,4210000096257558.5,0,1,0.0,0.9999999771359723
0x03408ddff230918d5235152f2caac102e3d48202,2,1,4076761357.9765587,4076761357.9765587,0.0,0.0,0.0,0,7,0.0,0.0
0x0340af84322e83ae445c375c10a6ac90989b85f6,128,4,3274104556353187.0,761092700107583.9,650000000011915.0,650001047471328.8,1213010808762358.8,0,31,1.000001611476021,0.6274409878376358
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,31,4,1.8462423373977434e+17,5.519811710418718e+16,3.7065e+16,3.712937404494707e+16,5.523174259064006e+16,0,52,1.0017367879386772,0.9993911927294762
0x03413203ef38895fb2661a62046949893ae9fd6b,20,4,49676869120817.5,24833211925451.57,18000.0,18005.916392,24843657159360.008,0,9,1.0003286884444444,0.99957956134069
0x0341ab2d783648be716fa78a48eedf13f151335e,26,4,358290005525015.2,358270000000365.56,349.0,250.207916,20005524050.374844,0,75,0.7169281260744986,17908.553612403502
0x034272d147bcf7a5d27937e80fed03aa3b60a6d1,2,1,1491630617999.0972,1491630617999.0972,0.0,0.0,0.0,0,7,0.0,0.0
0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,12,2,1181022401910243.8,791689413193370.0,389332988716873.7,0.0,0.0,0,1,0.0,0.0
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,1,1,1.107811,1.107811,0.0,0.0,0.0,0,1,0.0,0.0
0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,6,1,50000000037644.48,0.0,0.0,0.0,50000000037644.48,0,79,0.0,0.0
0x03470c993d22b5405ed10a1e51afe1505be32ccd,1,1,1.088599,1.088599,0.0,0.0,0.0,0,1,0.0,0.0
0x03471b120914390f8a4fc104e601c32d89989399,1,1,98329302.592742,98329302.592742,0.0,0.0,0.0,0,1,0.0,0.0
0x03478c0564936f7a51138d28d1cdce99855c2b7f,5,3,2052571914395.4116,2052571910895.4116,3500.0,0.0,0.0,2,8,0.0,0.0
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,4,4,204500000000070.0,102250000000000.0,35.0,35.0,102250000000000.0,0,1,1.0,1.0
0x03485453f0b0511dd6bd4173ad05093b1e0313de,30,4,1.855199647528043e+16,1.4574007827633e+16,3977988647647138.0,293.685736,0.0,2,84,7.382769585672558e-14,0.0
0x0348f1e1789f813762881fe3933635bc79c1c373,4,1,1.4213471373896133e+17,0.0,0.0,0.0,1.4213471373896133e+17,0,26,0.0,0.0
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,44,4,9752640680410688.0,5309090745090728.0,848527994900336.1,1.386,3595021940419623.5,0,108,1.6334169388987486e-15,1.476789525371028
0x034a30809a0ecc75ae8bd5bebdea60ca509713ae,1,1,8349202675.276018,8349202675.276018,0.0,0.0,0.0,0,1,0.0,0.0
0x034a4081df0c5a039d05113a7d0b334083a7b084,16,4,7.287208245897933e+16,5.947188981864299e+16,1.2676100972492696e+16,7001.675045999999,724091667836636.2,0,11,5.523524198169236e-13,82.13309510427976
0x034aef79606d0888348cdc0d6c30cb2f989f106a,1,1,100000000000.0,100000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x034aff341d97429136304f3021e8f27975de3da0,53,5,4.3229846496743016e+16,1.2310281562723886e+16,1.6952626370744636e+16,1.3562908822942062e+16,404029740332433.4,1,104,0.800047646089089,30.468751019652803
0x034b054426cd05f70ea0d98d35083ac73322b939,17,4,1349796520620260.5,1348796520616125.0,2025.287526,1016.301791,1000000001094.0531,0,64,0.5018061771245017,1348.79651914047
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,156,4,7.234019697626618e+17,8.403798877013576e+16,4.060140000009035e+17,1.6003233257334067e+17,7.331764841828192e+16,0,87,0.39415471528810475,1.1462177331533276
0x034b5155a9a8a8513bc27a77e1036bc18f4cf5b6,1,1,1.093019,1.093019,0.0,0.0,0.0,0,1,0.0,0.0
0x034b5cff596058dc37d983a8491278148ce13d88,2,2,19432.000106,9716.0,0.0,0.0,9716.000106,0,1,0.0,0.9999999890901607
0x034b63d519579980d9b527c9908f90495c858d7d,2,1,343000000238.01166,343000000238.01166,0.0,0.0,0.0,0,1,0.0,0.0
0x034bab37dee3cb342aa38ea6ce819bb93ca99ee8,1,1,107020225257.22058,107020225257.22058,0.0,0.0,0.0,0,1,0.0,0.0
0x034c69160676cd0f0ee35719a93343ea066e31a4,24,4,164731830177469.94,82365319851680.25,78262.588806,78604.21963699999,82366510168922.89,0,97,1.004365186945794,0.9999855485288839
0x034d8677141fc9cfd7c16a401abf44aa94f9d293,2,1,3000000000000.0,3000000000000.0,0.0,0.0,0.0,0,3,0.0,0.0
0x034dbf59af51b3f322eb2bc30a25bc6d40f6e450,1,1,1.053782,1.053782,0.0,0.0,0.0,0,1,0.0,0.0
0x034f4243c5e44976913d3e607089d75bc976dde2,2,2,2860000000000.0,2000000000000.0,0.0,860000000000.0,0.0,0,9,0.0,0.0
0x034f5434e14148a554c38f72118239d3b4078888,21,4,845279553328615.8,403000000000199.06,21005000000005.0,20505011228308.543,400769542100102.94,0,64,0.9761966783291436,1.0055654376537901
0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,2,1,1.008884,1.008884,0.0,0.0,0.0,0,8,0.0,0.0
0x035032655b5b3784d359b56eb82c803bd971c582,11,2,7306986204163820.0,7306986204161785.0,0.0,0.0,2035.777888,0,120,0.0,3589284591031.8604
0x0350520a1e54dd49848db2ee24540713f2620c55,4,4,5.0939999e+16,1.8618e+16,6852000000000000.0,6852000000000000.0,1.8617999e+16,0,1,1.0,1.0000000537114648
0x03507501959de1df612099f3916f28d5b07bca4a,2,1,2.040901,2.040901,0.0,0.0,0.0,0,8,0.0,0.0
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,15,2,9.648202350931635e+16,6.887129018142226e+16,0.0,0.0,2.7610733327894096e+16,0,118,0.0,2.4943665698239226
0x035110da0507fd99916c25eecfd1f1946a99741d,1,1,49.139582,0.0,0.0,0.0,49.139582,0,1,0.0,0.0
0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,2,1,3000000000000.0,3000000000000.0,0.0,0.0,0.0,0,7,0.0,0.0
0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,255,5,7795817484683947.0,4457532554329791.0,146660264018776.12,137032983329.90625,3191487633352049.5,1,91,0.0009343565842235403,1.3966942900693626
0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,82,4,3.5604358844808033e+18,2.950342200686113e+18,3.052344659390091e+17,3.0481021785540224e+17,49000000279081.34,0,63,0.9986100911563125,60211.06497719036
0x0351c94cae69947448969ca8b6fef20dfe14203b,49,4,2.2258366667409286e+17,1.4719807271246308e+16,9.653400000016605e+16,9.660894208081544e+16,1.472091732186505e+16,0,16,1.0007763283469997,0.9999245936517086
0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,1,1,10000000000000.0,10000000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x03526fc1075e3c4f3dceac665a7141606eb11ae9,4,2,806515918842940.0,544000000000000.0,262515918842939.94,0.0,0.0,0,21,0.0,0.0
0x0353e69aa5fecdc675ef74f4fd856588714edbdf,2,1,2.437659,2.437659,0.0,0.0,0.0,0,6,0.0,0.0
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,17,4,997798385582927.0,522274440210169.9,150.0,150.032641,475523945372457.1,0,11,1.0002176066666668,1.0983136502223776
0x035556926c0c52223142c174871df815ba6d770e,1,1,1077.427637,0.0,0.0,0.0,1077.427637,0,1,0.0,0.0
0x0355c584ff086058e20d4c1eb73ad2408c38cb04,1,1,19000000000000.0,19000000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x0355e6d75261199fd78e1faba4e59bf6fe31dfe8,1,1,2002.572928,0.0,0.0,0.0,2002.572928,0,1,0.0,0.0
0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,2,1,2200000000000.0,2200000000000.0,0.0,0.0,0.0,0,7,0.0,0.0
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,159,4,1.1679281420660992e+16,4694443434853529.0,1307428106247677.2,1308685792626872.8,4368724086932912.0,0,83,1.0009619545221535,1.074557088394495
0x0356ece0b66df94ba8448075d0aa26453dd406cc,48,4,1596109278261050.2,863358050904761.2,432158905113952.44,300335372242200.44,256950000136.1005,0,75,0.69496513594463,3360.0235471782853
0x0356f20234bc49395be12b077d81d8565a1c1527,2,2,18896.000516,9448.0,0.0,0.0,9448.000516,0,1,0.0,0.9999999453852697
0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,5,2,486.62078099999997,233.314052,0.0,0.0,253.30672900000002,0,10,0.0,0.9210732494990292
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,4,2,604179153726.5752,4179153726.575108,600000000000.0,0.0,0.0,0,23,0.0,0.0
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,3,1,2400011222313.1235,2400011222313.1235,0.0,0.0,0.0,0,11,0.0,0.0
0x0357c980e66e6ef343a35715138b7670b0ae74c5,55,4,2364160183736357.5,2330365787202535.5,83612.633431,58289.032575000005,33794396391920.266,0,101,0.6971318828643533,68.95716556605494
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,13,2,5.023650771637553e+16,200000000139137.03,0.0,0.0,5.003650771623639e+16,0,29,0.0,0.003997081516427231
0x0357ee511a77d1981d2d79e076f9608be771c85b,77,4,7.374550417002496e+16,7.374550416975744e+16,86021.665527,86112.551138,95369.30914,0,108,1.001056543260854,773262434579.4589
0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,9,1,171520820319568.84,171520820319568.84,0.0,0.0,0.0,0,39,0.0,0.0
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,12,4,590000000000621.8,590000000000000.8,310.06891199999995,310.21682400000003,0.694356,0,13,1.000477029441765,849708218838752.4
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,1,1,0.01134,0.01134,0.0,0.0,0.0,0,1,0.0,0.0
0x035a38a537384f981b611cc598f9f36cdc3542dc,3,3,210000000200.0159,210000000000.0,100.0,100.015912,0.0,0,3,1.00015912,0.0
0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,5,2,50000000000241.41,50000000000120.695,0.0,0.0,120.712081,0,9,0.0,414208748502.3201
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,4,1,4800000186926.49,4800000186926.49,0.0,0.0,0.0,0,5,0.0,0.0
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,1,1,100000000000.0,100000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,5,4,130000000000599.67,399.779683,65000000000000.0,65000000000000.0,199.889848,0,1,1.0,1.9999999349641808
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,15,4,1.218452214286048e+16,150000000015016.2,5993500000005998.0,6041022142824378.0,15085.326248,0,69,1.0079289468287866,9943437586.237358
0x035b32173c6beca69608dc1b5740bfec727c5d82,57,4,2.641139209401534e+18,7.030768301772516e+17,5.236e+17,5.253917074966405e+17,8.890706717276419e+17,0,20,1.0034219012540881,0.7907997109060328
0x035bc96201666333294c5a04395bb3618a2b6a11,63,4,5533822151647791.0,1925305538403317.0,1261827709337696.0,1253118534588225.0,1093570369318553.9,0,81,0.9930979683795007,1.760568494191233
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,137,4,2.2756835054809005e+17,8.2489442495911e+16,6.035700000012959e+16,2.9956900581455468e+16,5.4765007470594e+16,0,126,0.49632852165268565,1.5062436089359361
0x035da46acd8cf44725c6541d688260e2a8d5cc10,1,1,1300000000000.0,1300000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,8,4,340000000000250.06,340000000000040.0,85.0,85.04875799999999,40.010863,0,14,1.0005736235294116,8497692239231.131
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,1,1,1.108122,1.108122,0.0,0.0,0.0,0,1,0.0,0.0
0x035e72ef297547349d8ce3573ebb8e10dc639816,46,4,1.6945929151567683e+17,4.841147355077997e+16,3.62500000000144e+16,3.633851268647705e+16,4.8459305278405384e+16,0,49,1.0024417292817271,0.999012950611846
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,1,1,9.1954,9.1954,0.0,0.0,0.0,0,1,0.0,0.0
0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,5,1,1648695130218256.2,0.0,0.0,0.0,1648695130218256.2,0,1,0.0,0.0
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,10,5,1150841527170456.0,293517922859012.3,400000000000000.0,200526176488448.44,256797427822995.06,1,22,0.501315441221121,1.1429940141819797
0x035f54740a2b26337ef50b85786c2e246dbbaba4,1,1,50000000000000.0,50000000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,1,1,100239541300.72197,100239541300.72197,0.0,0.0,0.0,0,1,0.0,0.0
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,27,5,2.9170676420867196e+16,579899191329716.4,1.2e+16,6004395538424817.0,1.0586381691112664e+16,1,114,0.5003662948687347,0.05477784650600172
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,9,2,2346811456319165.5,1625260359439.518,2345186195959726.0,0.0,0.0,0,1,0.0,0.0
0x03607361b844e659f4e8846af200074e219513e2,24,3,626335180460389.1,565519714092179.5,60815466367988.22,221.43667399999998,0.0,0,84,3.641124326172378e-12,0.0
0x0360b9acda197703cb3040715c75659c38f13cf7,3,1,1709000000000000.0,1709000000000000.0,0.0,0.0,0.0,0,22,0.0,0.0
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,1,1,2000000000000.0,2000000000000.0,0.0,0.0,0.0,0,1,0.0,0.0
0x036161ee78969e00d3ea480f2139357fd77247ac,52,4,5.2694332584507416e+16,3577493616187185.5,1.636373626346695e+16,1.636554707119461e+16,1.6387555633658672e+16,0,60,1.000110659796669,0.21830550547998215
